class,id,name,rank
synonym,39491.0,E. rectale,species
synonym,39491.0,P. rectale,species
synonym,39491.0,R. rectale,species
equivalent name,39492.0,E. siraeum,species
scientific name,39777.0,V. atypica,species
scientific name,40518.0,R. bromii,species
scientific name,40519.0,R. callidus,species
scientific name,40545.0,S. wadsworthensis,species
misspelling,40545.0,S. wadsworthia,species
scientific name,42322.0,E. ruminantium,species
scientific name,45851.0,B. crossotus,species
misspelling,46228.0,E. lactaris,species
scientific name,46228.0,R. lactaris,species
synonym,46503.0,B. merdae,species
scientific name,46503.0,P. merdae,species
equivalent name,47246.0,C. viride,species
scientific name,47678.0,B. caccae,species
synonym,51101.0,B. agri,species
synonym,51101.0,B. galactophilus,species
scientific name,51123.0,E. saphenum,species
misspelling,51123.0,E. saphenus,species
scientific name,51288.0,K. ascorbata,species
scientific name,67824.0,C. farmeri,species
scientific name,67828.0,C. gillenii,species
scientific name,68891.0,S. peroris,species
scientific name,69218.0,E. cancerogenus,species
synonym,69218.0,E. taylorae,species
synonym,69218.0,E. cancerogena,species
synonym,74426.0,B. aerofaciens,species
scientific name,74426.0,C. aerofaciens,species
synonym,74426.0,E. aerofaciens,species
synonym,74426.0,P. aerofaciens,species
scientific name,78346.0,B. ruminantium,species
equivalent name,78346.0,B. ruminatorum,species
scientific name,83771.0,S. dextrinosolvens,species
scientific name,84024.0,C. disporicum,species
equivalent name,84026.0,C. methylpentosum,species
synonym,84112.0,B. lentus,species
scientific name,84112.0,E. lenta,species
synonym,84112.0,E. lentum,species
synonym,84112.0,P. lentum,species
scientific name,88431.0,D. longicatena,species
scientific name,89014.0,B. luti,species
synonym,89014.0,R. luti,species
scientific name,97478.0,L. mucosae,species
misspelling,100176.0,P. cinnaminovorans,species
scientific name,100176.0,P. cinnamivorans,species
misspelling,100886.0,C. mitsuokai,species
misspelling,102148.0,B. moorei,species
scientific name,102148.0,S. moorei,species
scientific name,113107.0,S. australis,species
scientific name,114528.0,M. neglectum,species
scientific name,116085.0,C. catus,species
scientific name,118967.0,A. furcosa,species
synonym,118967.0,A. furcosus,species
synonym,118967.0,B. furcosus,species
synonym,118967.0,F. furcosus,species
synonym,118967.0,P. furcosum,species
synonym,118967.0,R. furcosa,species
scientific name,123834.0,H. quentini,species
synonym,133926.0,A. uli,species
synonym,133926.0,L. uli,species
scientific name,133926.0,O. uli,species
equivalent name,143393.0,E. sulci,species
equivalent name,143393.0,F. sulci,species
synonym,154046.0,C. hathewayi,species
scientific name,154046.0,H. hathewayi,species
scientific name,154288.0,T. sanguinis,species
scientific name,154621.0,E. phoeniculicola,species
equivalent name,160404.0,C. lactatifermentans,species
equivalent name,160404.0,C. lactifermentum,species
scientific name,165179.0,P. copri,species
misspelling,166486.0,E. intestinalis,species
scientific name,166486.0,R. intestinalis,species
synonym,168384.0,B. formatexigens,species
scientific name,168384.0,M. formatexigens,species
scientific name,180332.0,R. peoriensis,species
scientific name,187979.0,M. jalaludinii,species
misspelling,204516.0,B. fimicolonus,species
scientific name,204516.0,B. massiliensis,species
equivalent name,208479.0,C. bolteae,species
misspelling,208479.0,C. boltei,species
scientific name,214851.0,S. variabile,species
scientific name,216816.0,B. longum,species
scientific name,218538.0,D. invisus,species
scientific name,237576.0,O. sinus,species
scientific name,239935.0,A. muciniphila,species
scientific name,257758.0,S. pseudopneumoniae,species
synonym,261299.0,C. bartlettii,species
scientific name,261299.0,I. bartlettii,species
scientific name,270498.0,C. hongkongensis,species
scientific name,273677.0,M. oleivorans,species
misspelling,273677.0,M. oleovorans,species
equivalent name,288965.0,C. clariflavum,species
synonym,291644.0,B. salyersae,species
scientific name,291644.0,B. salyersiae,species
scientific name,291645.0,B. nordii,species
synonym,292800.0,B. plauti,species
synonym,292800.0,C. orbiscindens,species
synonym,292800.0,E. plautii,species
scientific name,292800.0,F. plautii,species
synonym,292800.0,F. plauti,species
synonym,292800.0,Z. plauti,species
scientific name,299767.0,E. ludwigii,species
scientific name,301301.0,R. hominis,species
misspelling,301302.0,R. faecalis,species
scientific name,301302.0,R. faecis,species
scientific name,310297.0,B. plebeius,species
scientific name,310298.0,B. coprocola,species
synonym,328812.0,B. goldsteinii,species
scientific name,328812.0,P. goldsteinii,species
scientific name,328813.0,A. onderdonkii,species
scientific name,329854.0,B. intestinalis,species
scientific name,338188.0,B. finegoldii,species
equivalent name,341225.0,C. saccharogumia,species
equivalent name,342942.0,C. glycyrrhizinilyticum,species
scientific name,351091.0,O. valericigenes,species
scientific name,360807.0,R. inulinivorans,species
scientific name,363265.0,P. stercorea,species
scientific name,371601.0,B. xylanisolvens,species
scientific name,384639.0,B. galacturonicus,species
scientific name,387090.0,B. coprophilus,species
scientific name,387661.0,P. johnsonii,species
scientific name,410072.0,C. comes,species
scientific name,418240.0,B. wexlerae,species
scientific name,423477.0,V. rogosae,species
scientific name,437897.0,M. funiformis,species
misspelling,446660.0,A. equolfaciens,species
scientific name,446660.0,A. equolifaciens,species
scientific name,454154.0,P. clara,species
scientific name,454155.0,P. xylaniphila,species
scientific name,471189.0,G. pamelaeae,species
scientific name,487173.0,D. succinatiphilus,species
scientific name,487174.0,B. intestinihominis,species
scientific name,487175.0,P. excrementihominis,species
scientific name,536633.0,B. glucerasea,species
synonym,536633.0,B. glucerasei,species
misspelling,536633.0,C. glucerasei,species
scientific name,544645.0,B. virosa,species
scientific name,572010.0,S. isoflavoniconvertens,species
scientific name,574930.0,P. gordonii,species
scientific name,626929.0,B. clarus,species
scientific name,626930.0,B. fluxus,species
scientific name,626932.0,A. indistinctus,species
scientific name,626935.0,C. tanakaei,species
scientific name,626937.0,C. minuta,species
scientific name,626940.0,P. succinatutens,species
scientific name,626947.0,P. secunda,species
scientific name,645466.0,A. butyraticus,species
misspelling,649756.0,A. coli,species
scientific name,649756.0,A. hadrus,species
synonym,649756.0,E. hadrum,species
scientific name,706562.0,L. rogosae,species
scientific name,745368.0,G. formicilis,species
scientific name,871664.0,B. stercoris,species
scientific name,871665.0,B. faecis,species
scientific name,1150298.0,F. saccharivorans,species
scientific name,1161942.0,R. champanellensis,species
scientific name,1288121.0,A. senegalensis,species
misspelling,1297617.0,C. anorexicus,species
scientific name,1297617.0,I. butyriciproducens,species
scientific name,1465754.0,A. timonensis,species
scientific name,1468449.0,H. massiliensis,species
synonym,1470345.0,B. timonensis,species
synonym,1470347.0,A. marseilloanorexicus,species
synonym,1470350.0,S. massiliensis,species
synonym,1470355.0,D. massiliensis,species
synonym,1473216.0,S. anaerobia,species
misspelling,1473216.0,S. fastidiosa,species
includes,286.0,Chryseomonas,genus
includes,286.0,Flavimonas,genus
synonym,286.0,Liquidomonas,genus
synonym,286.0,Loefflerella,genus
misspelling,286.0,Peudomonas,genus
scientific name,286.0,Pseudomonas,genus
synonym,286.0,RNA similarity group I,genus
includes,356.0,Hyphomicrobiales,order
synonym,356.0,Rhizobiaceae group,order
scientific name,356.0,Rhizobiales,order
scientific name,381.0,Mesorhizobium loti,species
synonym,381.0,Rhizobium loti,species
synonym,543.0,Enterobacteraceae,family
synonym,543.0,"Enterobacteraceae (ex Lapage 1979) Lapage 1982, fam. nov., nom. rev.",family
scientific name,543.0,Enterobacteriaceae,family
synonym,543.0,"Enterobacteriaceae (ex Rahn 1937) Ewing et al. 1980, fam. nov., nom. rev.",family
synonym,543.0,Enterobacteriaceae Rahn 1937,family
scientific name,544.0,Citrobacter,genus
synonym,544.0,Levinea,genus
synonym,547.0,Cloaca Castellani and Chalmers 1919,genus
synonym,547.0,Cloaca,genus
scientific name,547.0,Enterobacter,genus
misspelling,561.0,Escherchia,genus
scientific name,561.0,Escherichia,genus
synonym,562.0,Bacillus coli,species
synonym,562.0,Bacterium coli,species
synonym,562.0,Bacterium coli commune,species
synonym,562.0,Enterococcus coli,species
misspelling,562.0,Escherchia coli,species
scientific name,562.0,Escherichia coli,species
includes,562.0,Escherichia sp. MAR,species
equivalent name,562.0,Escherichia/Shigella coli,species
misspelling,562.0,Eschericia coli,species
includes,562.0,bacterium E3,species
synonym,575.0,Klebsiella planticola,species
synonym,575.0,Klebsiella trevisanii,species
scientific name,575.0,Raoultella planticola,species
synonym,577.0,Klebsiella terrigena,species
scientific name,577.0,Raoultella terrigena,species
scientific name,579.0,Kluyvera,genus
scientific name,620.0,Shigella,genus
synonym,622.0,Bacillus dysenteriae,species
synonym,622.0,Bacillus dysentericus,species
synonym,622.0,Bacillus shigae,species
synonym,622.0,Eberthella dysenteriae,species
equivalent name,622.0,Escherichia/Shigella dysenteriae,species
scientific name,622.0,Shigella dysenteriae,species
synonym,622.0,Shigella shigae,species
synonym,702.0,C 27 Group Ferguson and Henderson 1947,genus
synonym,702.0,Fergusonia Sebald and Vron 1963,genus
synonym,702.0,C 27 Group,genus
synonym,702.0,Fergusonia,genus
synonym,702.0,Pleisomonas,genus
scientific name,702.0,Plesiomonas,genus
synonym,702.0,Plesiomonas corrig. Habs and Schubert 1962,genus
synonym,703.0,Aeromonas shigelloides,species
synonym,703.0,Fergusonia shigelloides,species
synonym,703.0,Pleisomonas shigelloides,species
scientific name,703.0,Plesiomonas shigelloides,species
synonym,703.0,Pseudomonas shigelloides,species
scientific name,712.0,Pasteurellaceae,family
synonym,712.0,Pasteurellaceae Pohl 1981,family
scientific name,724.0,Haemophilus,genus
synonym,724.0,Haemophilus Winslow et al. 1917,genus
misspelling,729.0,Haemophilus parainfluenza,species
scientific name,729.0,Haemophilus parainfluenzae,species
scientific name,815.0,Bacteroidaceae,family
scientific name,816.0,Bacteroides,genus
synonym,816.0,Capsularis,genus
synonym,816.0,Ristella,genus
synonym,817.0,Bacillus fragilis,species
misspelling,817.0,Bacteroides fragili,species
scientific name,817.0,Bacteroides fragilis,species
synonym,817.0,Bacteroides inaequalis,species
synonym,817.0,Bacteroides incommunis,species
synonym,817.0,Bacteroides uncatus,species
synonym,817.0,Fusiformis fragilis,species
synonym,817.0,Pseudobacterium fragilis,species
synonym,817.0,Pseudobacterium inaequalis,species
synonym,817.0,Pseudobacterium incommunis,species
synonym,817.0,Pseudobacterium uncatum,species
synonym,817.0,Ristella fragilis,species
synonym,817.0,Ristella incommunis,species
synonym,817.0,Ristella uncata,species
synonym,817.0,Sphaerophorus inaequalis,species
synonym,817.0,Sphaerophorus intermedius,species
synonym,818.0,Bacillus thetaiotaomicron,species
synonym,818.0,Bacteroides fragilis subsp. thetaiotaomicron,species
scientific name,818.0,Bacteroides thetaiotaomicron,species
synonym,818.0,Pseudobacterium thetaiotaomicron,species
synonym,818.0,Sphaerocillus thetaiotaomicron,species
scientific name,820.0,Bacteroides uniformis,species
scientific name,821.0,Bacteroides vulgatus,species
synonym,823.0,Bacteroides distasonis,species
synonym,823.0,Bacteroides fragilis subsp. distasoni,species
scientific name,823.0,Parabacteroides distasonis,species
synonym,823.0,Pseudobacterium distasonis,species
synonym,823.0,Ristella distasonis,species
scientific name,830.0,Butyrivibrio,genus
scientific name,831.0,Butyrivibrio fibrisolvens,species
scientific name,838.0,Prevotella,genus
synonym,838.0,Xylanibacter,genus
scientific name,841.0,Roseburia,genus
equivalent name,841.0,Roseburya,genus
equivalent name,841.0,Roseburyella,genus
synonym,853.0,Bacillus mucosus anaerobius,species
synonym,853.0,Bacteroides praussnitzii,species
scientific name,853.0,Faecalibacterium prausnitzii,species
synonym,853.0,Fusobacterium prausnitzii,species
equivalent name,853.0,[Fusobacterium] prausnitzii,species
includes,853.0,butyrate-producing bacterium A2-165,species
synonym,872.0,Sporovibrio Starkey 1938,genus
includes,872.0,Desulfomonas,genus
includes,872.0,Desulfomonas Moore et al. 1976,genus
scientific name,872.0,Desulfovibrio,genus
synonym,872.0,Desulfovibrio Kluyver and van Niel 1936 (Approved Lists 1980) emend. Loubinoux et al. 2002,genus
synonym,872.0,Sporovibrio,genus
synonym,901.0,Desulfomonas pigra,species
scientific name,901.0,Desulfovibrio piger,species
scientific name,904.0,Acidaminococcus,genus
scientific name,905.0,Acidaminococcus fermentans,species
scientific name,906.0,Megasphaera,genus
scientific name,907.0,Megasphaera elsdenii,species
synonym,907.0,Organism LC,species
synonym,907.0,Peptostreptococcus elsdenii,species
synonym,907.0,rumen organism LC,species
synonym,976.0,BCF group,phylum
synonym,976.0,Bacteroides-Cytophaga-Flexibacter group,phylum
scientific name,976.0,Bacteroidetes,phylum
synonym,976.0,CFB group,phylum
blast name,976.0,CFB group bacteria,phylum
synonym,976.0,Cytophaga-Flexibacter-Bacteroides phylum,phylum
scientific name,1224.0,Proteobacteria,phylum
scientific name,1236.0,Gammaproteobacteria,class
synonym,1236.0,Gammaproteobacteria Garrity et al. 2005,class
synonym,1236.0,Proteobacteria gamma subdivision,class
synonym,1236.0,"Purple bacteria, gamma subdivision",class
synonym,1239.0,Bacillus/Clostridium group,phylum
synonym,1239.0,Clostridium group firmicutes,phylum
synonym,1239.0,Firmacutes,phylum
scientific name,1239.0,Firmicutes,phylum
misspelling,1239.0,Gram positive bacteria,phylum
genbank common name,1239.0,Gram-positive bacteria,phylum
synonym,1239.0,Low G+C firmicutes,phylum
common name,1239.0,low G+C Gram-positive bacteria,phylum
common name,1239.0,low GC Gram+,phylum
scientific name,1263.0,Ruminococcus,genus
scientific name,1264.0,Ruminococcus albus,species
scientific name,1265.0,Ruminococcus flavefaciens,species
scientific name,1266.0,Sarcina,genus
synonym,1267.0,Zymosarcina ventriculi (Goodsir 1842) Smit 1930,species
scientific name,1267.0,Sarcina ventriculi,species
synonym,1267.0,Sarcina ventriculi Goodsir 1842,species
synonym,1267.0,Zymosarcina ventriculi,species
synonym,1279.0,Aurococcus,genus
scientific name,1279.0,Staphylococcus,genus
scientific name,1296.0,Staphylococcus sciuri,species
scientific name,1300.0,Streptococcaceae,family
scientific name,1301.0,Streptococcus,genus
scientific name,1322.0,Blautia hansenii,species
synonym,1322.0,Ruminococcus hansenii,species
synonym,1322.0,Streptococcus hansenii,species
scientific name,1343.0,Streptococcus vestibularis,species
scientific name,1350.0,Enterococcus,genus
scientific name,1354.0,Enterococcus hirae,species
scientific name,1357.0,Lactococcus,genus
synonym,1358.0,Bacterium lacti,species
scientific name,1358.0,Lactococcus lactis,species
misnomer,1358.0,Lactococcus lactis (Lohnis) Schleifer et al. 1986,species
synonym,1358.0,Streptococcus lactis,species
scientific name,1366.0,Lactococcus raffinolactis,species
synonym,1366.0,Streptococcus raffinolactis,species
scientific name,1385.0,Bacillales,order
synonym,1385.0,Bacillus/Staphylococcus group,order
scientific name,1485.0,Clostridium,genus
synonym,1512.0,Bacteroides symbiosus,species
equivalent name,1512.0,Clostridium symbiosum,species
scientific name,1512.0,[Clostridium] symbiosum,species
equivalent name,1522.0,Clostridium innocuum,species
misspelling,1522.0,Clostridium inocuum,species
scientific name,1522.0,[Clostridium] innocuum,species
synonym,1531.0,Bacterium clostridiiforme,species
synonym,1531.0,Bacteroides clostridiiformis,species
synonym,1531.0,Clostridium clostridiiforme,species
misspelling,1531.0,Clostridium clostridiiformes,species
equivalent name,1531.0,Clostridium clostridioforme,species
synonym,1531.0,Eggerthella clostridiiformis,species
synonym,1531.0,Ristella clostridiiformis,species
scientific name,1531.0,[Clostridium] clostridioforme,species
scientific name,1532.0,Blautia coccoides,species
synonym,1532.0,Clostridium coccoides,species
synonym,1537.0,Clostridium lituseburense,species
synonym,1537.0,Inflabilis litus-eburense,species
scientific name,1537.0,Romboutsia lituseburensis,species
synonym,1537.0,[Clostridium] lituseburense,species
synonym,1547.0,Bacillus ramosus,species
synonym,1547.0,Clostridium ramosum,species
scientific name,1547.0,Erysipelatoclostridium ramosum,species
synonym,1547.0,Nocardia ramosa,species
synonym,1547.0,Ramibacterium ramosum,species
genbank synonym,1547.0,[Clostridium] ramosum,species
equivalent name,1549.0,Clostridium sporosphaeroides,species
scientific name,1549.0,[Clostridium] sporosphaeroides,species
synonym,1559.0,Bacillus tertius Henry 1917,species
synonym,1559.0,Henrillus tertius (Henry 1917) Heller 1922,species
synonym,1559.0,Plectridium tertium (Henry 1917) Prevot 1938,species
synonym,1559.0,Bacillus tertius,species
scientific name,1559.0,Clostridium tertium,species
synonym,1559.0,Clostridium tertium (Henry 1917) Bergey et al. 1923,species
synonym,1559.0,Henrillus tertius,species
synonym,1559.0,Plectridium tertium,species
scientific name,1578.0,Lactobacillus,genus
synonym,1578.0,Paralactobacillus,genus
synonym,1590.0,Lactobacillus arabinosus,species
equivalent name,1590.0,Lactobacillus arizonae,species
synonym,1590.0,Lactobacillus arizonensis,species
synonym,1590.0,Lactobacillus plantari,species
scientific name,1590.0,Lactobacillus plantarum,species
includes,1590.0,Lactobacillus sp. Lact08,species
includes,1590.0,Lactobacillus sp. Lact09,species
includes,1590.0,Lactobacillus sp. Lact14,species
includes,1590.0,Lactobacillus sp. M6DWS,species
includes,1590.0,Lactobacillus sp. S2,species
includes,1590.0,Lactobacillus sp. S8,species
includes,1590.0,Lactobacillus sp. Z12,species
synonym,1590.0,Lactobacterium plantarum,species
synonym,1590.0,Streptobacterium plantarum,species
includes,1590.0,Weissella sp. Lact07,species
scientific name,1596.0,Lactobacillus gasseri,species
scientific name,1597.0,Lactobacillus paracasei,species
includes,1597.0,Lactobacillus sp. LBS3,species
includes,1597.0,Lactobacillus sp. O3,species
includes,1597.0,Lactobacillus sp. T16,species
includes,1597.0,Lactobacillus sp. T3,species
includes,1597.0,Lactobacillus sp. TD3,species
includes,1597.0,Lactobacillus sp. W-29B,species
includes,1597.0,Lactobacillus sp. X-3B,species
includes,1597.0,Lactobacillus sp. X24,species
scientific name,1605.0,Lactobacillus animalis,species
scientific name,1623.0,Lactobacillus ruminis,species
scientific name,1630.0,Kandleria vitulina,species
synonym,1630.0,Lactobacillus vitulinus,species
scientific name,1633.0,Lactobacillus vaginalis,species
synonym,1633.0,Lactobacillus vaginalis Embley et al. 1989,species
synonym,1678.0,Bifidibacterium,genus
scientific name,1678.0,Bifidobacterium,genus
synonym,1678.0,Tissieria,genus
scientific name,1680.0,Bifidobacterium adolescentis,species
synonym,1680.0,Bifidobacterium adolescentis Reuter 1963,species
synonym,1681.0,Actinobacterium bifidum,species
synonym,1681.0,Actinomyces bifidus,species
synonym,1681.0,Actinomyces parabifidus,species
synonym,1681.0,Bacillus bifidus,species
synonym,1681.0,Bacillus bifidus communis,species
synonym,1681.0,Bacterium bifidum,species
synonym,1681.0,Bacteroides bifidus,species
synonym,1681.0,Bifidibacterium bifidum,species
scientific name,1681.0,Bifidobacterium bifidum,species
synonym,1681.0,Cohnistreptothrix bifidus,species
synonym,1681.0,Lactobacillus bifidus type II,species
synonym,1681.0,Lactobacillus parabifidus,species
synonym,1681.0,Nocardia bifida,species
synonym,1681.0,Tissieria bifida,species
scientific name,1686.0,Bifidobacterium catenulatum,species
scientific name,1694.0,Bifidobacterium pseudolongum,species
scientific name,1730.0,Eubacterium,genus
synonym,1735.0,Bacteroides biformis,species
synonym,1735.0,Eubacterium biforme,species
scientific name,1735.0,Holdemanella biformis,species
synonym,1735.0,Pseudobacterium biforme,species
synonym,1737.0,Bacillus spatuliformis,species
synonym,1737.0,Bacillus tenuis spatuliformis,species
synonym,1737.0,Bacteroides tenuis,species
synonym,1737.0,Cillobacterium spatuliforme,species
synonym,1737.0,Cillobacterium tenue,species
equivalent name,1737.0,Eubacterium tenue,species
scientific name,1737.0,[Eubacterium] tenue,species
scientific name,1760.0,Actinobacteria,class
includes,1760.0,Actinobacteridae,class
synonym,1760.0,Actinomycetes,class
synonym,1760.0,High GC gram-positive bacteria,class
genbank common name,1760.0,high G+C Gram-positive bacteria,class
blast name,1760.0,high GC Gram+,class
scientific name,2158.0,Methanobacteriales,order
scientific name,2159.0,Methanobacteriaceae,family
scientific name,2172.0,Methanobrevibacter,genus
scientific name,2173.0,Methanobrevibacter smithii,species
scientific name,2316.0,Methanosphaera,genus
scientific name,2317.0,Methanosphaera stadtmanae,species
synonym,2317.0,Methanosphaera stadtmaniae,species
synonym,2317.0,Methanosphaera stadtmanii,species
scientific name,2740.0,Peptococcus,genus
synonym,2741.0,Micrococcus niger,species
scientific name,2741.0,Peptococcus niger,species
scientific name,28026.0,Bifidobacterium pseudocatenulatum,species
scientific name,28111.0,Bacteroides eggerthii,species
synonym,28112.0,Bacteroides forsythus,species
synonym,28112.0,Tannerella forsythensis,species
scientific name,28112.0,Tannerella forsythia,species
scientific name,28117.0,Alistipes putredinis,species
synonym,28117.0,Bacillus putredinis,species
misspelling,28117.0,Bacteroides putredenis,species
synonym,28117.0,Bacteroides putredinis,species
synonym,28117.0,Pseudobacterium putredinis,species
synonym,28117.0,Ristella putredinis,species
synonym,28118.0,Bacteroides splanchnicus,species
scientific name,28118.0,Odoribacter splanchnicus,species
synonym,28134.0,Bacteroides oralis,species
scientific name,28134.0,Prevotella oralis,species
synonym,28134.0,Ristella oralis,species
scientific name,28141.0,Cronobacter sakazakii,species
includes,28141.0,Cronobacter sakazakii subsp. sakazakii,species
synonym,28141.0,Enterobacter sakazakii,species
synonym,28141.0,yellow -pigmented Enterobacter cloacae,species
synonym,28211.0,Alphabacteria,class
scientific name,28211.0,Alphaproteobacteria,class
synonym,28211.0,Proteobacteria alpha subdivision,class
synonym,28211.0,"Purple bacteria, alpha subdivision",class
synonym,28216.0,'Betaproteobacteria',class
scientific name,28216.0,Betaproteobacteria,class
synonym,28216.0,Proteobacteria beta subdivision,class
synonym,28216.0,"Purple bacteria, beta subdivision",class
scientific name,28221.0,Deltaproteobacteria,class
includes,28221.0,Dissimilatory sulfate or sulfur reducers,class
synonym,28221.0,Proteobacteria delta subdivision,class
synonym,28221.0,"Purple bacteria, delta subdivision",class
includes,28221.0,Sulfate- or sulfur-reducing dissimilatory bacteria,class
includes,28221.0,Sulfate-reducing or sulfur-reducing dissimilatory bacteria,class
scientific name,28890.0,Euryarchaeota,phylum
synonym,28890.0,not Euryarchaeota Cavalier-Smith 2002,phylum
equivalent name,29355.0,Clostridium cellobioparum,species
synonym,29355.0,Clostridium cellobioparus,species
scientific name,29355.0,[Clostridium] cellobioparum,species
scientific name,29356.0,Clostridium chartatabidum,species
synonym,29356.0,Clostridium chartatabidum Kelly et al. 1996,species
synonym,29361.0,Clostridium nexile,species
scientific name,29361.0,Tyzzerella nexilis,species
synonym,29363.0,Bacillus diaphthirus,species
synonym,29363.0,Bacillus paraputrificus,species
scientific name,29363.0,Clostridium paraputrificum,species
scientific name,29465.0,Veillonella,genus
scientific name,31953.0,Bifidobacteriaceae,family
equivalent name,31971.0,Eubacterium dolichum,species
scientific name,31971.0,[Eubacterium] dolichum,species
synonym,31977.0,Megasphaera group,family
synonym,31977.0,Selenomonadaceae,family
synonym,31977.0,Sporomusa subbranch,family
scientific name,31977.0,Veillonellaceae,family
synonym,31977.0,cluster IX,family
scientific name,31979.0,Clostridiaceae,family
scientific name,33024.0,Phascolarctobacterium,genus
scientific name,33025.0,Phascolarctobacterium faecium,species
synonym,33025.0,Phascolarctobacterium faecium Del Dot et al. 1994,species
equivalent name,33038.0,Ruminococcus gnavus,species
misspelling,33038.0,Ruminococcus gravus,species
scientific name,33038.0,[Ruminococcus] gnavus,species
misspelling,33039.0,Eubacterium torques,species
equivalent name,33039.0,Ruminococcus torques,species
scientific name,33039.0,[Ruminococcus] torques,species
scientific name,33042.0,Coprococcus,genus
scientific name,33043.0,Coprococcus eutactus,species
synonym,33043.0,Coprococcus eutactus Holdeman and Moore 1974,species
equivalent name,33882.0,Aureibacterium,genus
synonym,33882.0,Aureobacterium,genus
scientific name,33882.0,Microbacterium,genus
scientific name,33958.0,Lactobacillaceae,family
scientific name,34072.0,Variovorax,genus
scientific name,36834.0,Clostridium celatum,species
synonym,36834.0,Clostridium celatum Hauschild and Holdeman 1974,species
synonym,36841.0,Clostridium glycolicum,species
misspelling,36841.0,Clostridium glycolinum,species
scientific name,36841.0,Terrisporobacter glycolicus,species
misspelling,36841.0,[Clostridium] glycolicum,species
equivalent name,37658.0,Clostridium populeti,species
scientific name,37658.0,[Clostridium] populeti,species
scientific name,37734.0,Enterococcus casseliflavus,species
synonym,37734.0,Enterococcus flavescens,species
synonym,37734.0,Streptococcus casseliflavus,species
synonym,37734.0,Streptococcus faecium subsp. casseliflavus,species
synonym,37734.0,Streptococcus faecium var. casseliflavus,species
synonym,39483.0,Bacterium cylindroides,species
synonym,39483.0,Bacteroides cylindroides,species
misspelling,39483.0,Eubacterium cylindricoides,species
synonym,39483.0,Eubacterium cylindroides,species
scientific name,39483.0,Faecalitalea cylindroides,species
synonym,39483.0,Pseudobacterium cylindroides,species
synonym,39483.0,Ristella cylindroides,species
scientific name,39484.0,Eubacterium desmolans,species
synonym,39484.0,Eubacterium desmolans Morris et al. 1986,species
equivalent name,39485.0,Eubacterium eligens,species
scientific name,39485.0,[Eubacterium] eligens,species
scientific name,39486.0,Dorea formicigenerans,species
synonym,39486.0,Eubacterium formicigenerans,species
misspelling,39488.0,Eubacterium halii,species
equivalent name,39488.0,Eubacterium hallii,species
scientific name,39488.0,[Eubacterium] hallii,species
scientific name,39490.0,Eubacterium ramulus,species
equivalent name,39490.0,[Eubacterium] ramulus,species
synonym,39491.0,'Agathobacter rectalis',species
synonym,39491.0,'Roseburia rectale',species
scientific name,39491.0,Agathobacter rectalis,species
synonym,39491.0,Bacteroides rectalis,species
synonym,39491.0,CIP 105953,species
synonym,39491.0,Eubacterium rectale,species
synonym,39491.0,Pseudobacterium rectale,species
synonym,39491.0,Roseburia rectale,species
equivalent name,39492.0,Eubacterium siraeum,species
scientific name,39492.0,[Eubacterium] siraeum,species
synonym,39496.0,Bacillus ventriosus,genus
synonym,39496.0,Bacteroides ventriosus,genus
scientific name,39496.0,Eubacterium ventriosum,genus
synonym,39496.0,Pseudobacterium ventriosum,genus
equivalent name,39496.0,[Eubacterium] ventriosum,genus
scientific name,39777.0,Veillonella atypica,species
synonym,39777.0,Veillonella parvula subsp. atypica,species
scientific name,39948.0,Dialister,genus
scientific name,40518.0,Ruminococcus bromii,species
scientific name,40519.0,Ruminococcus callidus,species
synonym,40519.0,Ruminococcus callidus Holdeman and Moore 1974,species
scientific name,40544.0,Sutterella,genus
scientific name,40545.0,Sutterella wadsworthensis,species
misspelling,40545.0,Sutterella wadsworthia,species
scientific name,42322.0,Eubacterium ruminantium,species
equivalent name,42322.0,[Eubacterium] ruminantium,species
scientific name,45851.0,Butyrivibrio crossotus,species
synonym,45851.0,Butyrivibrio crossotus Moore et al. 1976,species
misspelling,46228.0,Eubacterium lactaris,species
scientific name,46228.0,Ruminococcus lactaris,species
synonym,46228.0,Ruminococcus lactaris Moore et al. 1976,species
synonym,46503.0,Bacteroides merdae,species
scientific name,46503.0,Parabacteroides merdae,species
includes,47246.0,Clostridium aminovalericum DSM 6836,species
includes,47246.0,Clostridium aminovalericum strain T2-7,species
equivalent name,47246.0,Clostridium viride,species
scientific name,47246.0,[Clostridium] viride,species
scientific name,47678.0,Bacteroides caccae,species
scientific name,48461.0,Verrucomicrobiales,order
synonym,48461.0,Verrucosimicrobiales,order
synonym,51101.0,Bacillus agri,species
synonym,51101.0,Bacillus galactophilus,species
synonym,51101.0,Bacillus pulvifaciens group II,species
scientific name,51101.0,Brevibacillus agri,species
scientific name,51123.0,Eubacterium saphenum,species
misspelling,51123.0,Eubacterium saphenus,species
scientific name,51288.0,Kluyvera ascorbata,species
includes,51288.0,Microbacterium sp. BDR3P1B2,species
scientific name,51290.0,Chlamydiae/Verrucomicrobia group,superphylum
equivalent name,51290.0,Chlamydiales/Verrucomicrobia group,superphylum
scientific name,52225.0,Mitsuokella,genus
synonym,55080.0,Bacillus brevis group,genus
scientific name,55080.0,Brevibacillus,genus
synonym,55080.0,rRNA group 4 bacilli,genus
scientific name,61170.0,Holdemania,genus
synonym,67824.0,Citrobacter amalonaticus biogroup 1,species
